Address,Quality,Size,Name
0x000000710134c40c,U,000076,
0x000000710134c458,U,000056,
0x000000710134c490,U,000008,
0x000000710134c498,U,003408,
0x000000710134d1e8,U,000076,
0x000000710134d234,U,000084,_ZThn176_N2nn3atk6detail6driver17StreamSoundPlayerD1Ev
0x000000710134d288,U,000084,
0x000000710134d2dc,U,000092,
0x000000710134d338,U,001052,
0x000000710134d754,U,000384,_ZN2nn3atk6detail6driver17StreamSoundPlayer8FinalizeEv
0x000000710134d8d4,U,000444,_ZN2nn3atk6detail6driver17StreamSoundPlayer5SetupERKNS3_8SetupArgE
0x000000710134da90,U,000432,
0x000000710134dc40,U,000712,
0x000000710134df08,U,000652,_ZN2nn3atk6detail6driver17StreamSoundPlayer18LoadPrefetchBlocksERNS1_29StreamSoundPrefetchFileReaderE
0x000000710134e194,U,000024,_ZN2nn3atk6detail6driver17StreamSoundPlayer5StartEv
0x000000710134e1ac,U,000376,_ZN2nn3atk6detail6driver17StreamSoundPlayer11StartPlayerEv
0x000000710134e324,U,000140,_ZN2nn3atk6detail6driver17StreamSoundPlayer12FinishPlayerEv
0x000000710134e3b0,U,000156,
0x000000710134e44c,U,000128,_ZNK2nn3atk6detail6driver17StreamSoundPlayer21GetPlaySamplePositionEb
0x000000710134e4cc,U,001228,_ZN2nn3atk6detail6driver17StreamSoundPlayer10LoadHeaderEbPPNS_5audio14AdpcmParameterEt
0x000000710134e998,U,000020,_ZN2nn3nex23DataStoreClientTemplateINS0_30DataStoreLogicServerHttpClientEE10PostObjectEPNS0_19ProtocolCallContextERKNS0_25DataStorePreparePostParamEPmPKvb
0x000000710134e9ac,U,000760,
0x000000710134eca4,U,000056,_ZN2nn3atk6detail6driver17StreamSoundPlayer17VoiceCallbackFuncEPNS2_10MultiVoiceENS4_19VoiceCallbackStatusEPv
0x000000710134ecdc,U,000532,_ZN2nn3atk6detail6driver17StreamSoundPlayer6UpdateEv
0x000000710134eef0,U,001160,
0x000000710134f378,U,001180,
0x000000710134f814,U,000344,_ZN2nn3atk6detail6driver17StreamSoundPlayer18ApplyTrackDataInfoERKNS1_20StreamDataInfoDetailE
0x000000710134f96c,U,000260,_ZN2nn3atk6detail6driver17StreamSoundPlayer12SetAdpcmInfoERNS1_29StreamSoundPrefetchFileReaderERKNS1_20StreamDataInfoDetailEPNS_5audio14AdpcmParameterEPNS0_22AdpcmContextNotAlignedE
0x000000710134fa70,U,000260,
0x000000710134fb74,U,000072,_ZN2nn3atk6detail6driver17StreamSoundPlayer14SetTrackVolumeEjf
0x000000710134fbbc,U,000072,_ZN2nn3atk6detail6driver17StreamSoundPlayer21SetTrackInitialVolumeEjj
0x000000710134fc04,U,000072,_ZN2nn3atk6detail6driver17StreamSoundPlayer18SetTrackOutputLineEjj
0x000000710134fc4c,U,000076,_ZN2nn3atk6detail6driver17StreamSoundPlayer20ResetTrackOutputLineEj
0x000000710134fc98,U,000072,_ZN2nn3atk6detail6driver17StreamSoundPlayer16SetTrackTvVolumeEjf
0x000000710134fce0,U,000128,_ZN2nn3atk6detail6driver17StreamSoundPlayer29SetTrackChannelTvMixParameterEjjRKNS0_12MixParameterE
0x000000710134fd60,U,000072,_ZN2nn3atk6detail6driver17StreamSoundPlayer13SetTrackTvPanEjf
0x000000710134fda8,U,000072,_ZN2nn3atk6detail6driver17StreamSoundPlayer21SetTrackTvSurroundPanEjf
0x000000710134fdf0,U,000072,_ZN2nn3atk6detail6driver17StreamSoundPlayer18SetTrackTvMainSendEjf
0x000000710134fe38,U,000080,_ZN2nn3atk6detail6driver17StreamSoundPlayer16SetTrackTvFxSendEjNS0_6AuxBusEf
0x000000710134fe88,U,000004,j__ZN2nn3atk6detail6driver17StreamSoundPlayer6UpdateEv
0x000000710134fe8c,U,000024,
0x000000710134fea4,U,000012,
0x000000710134feb0,U,000008,
0x000000710134feb8,U,000028,_ZThn176_N2nn3atk6detail6driver17StreamSoundPlayer47OnUpdateFrameSoundThreadWithAudioFrameFrequencyEv
0x000000710134fed4,U,000012,
0x000000710134fee0,U,000012,
0x000000710134feec,U,000148,_ZN2nn3atk6detail29StreamSoundPrefetchFileReader10InitializeEPKv
0x000000710134ff80,U,000056,_ZNK2nn3atk6detail29StreamSoundPrefetchFileReader19ReadStreamSoundInfoEPNS1_15StreamSoundFile15StreamSoundInfoE
0x000000710134ffb8,U,000116,_ZNK2nn3atk6detail21StreamSoundFileReader23ReadDspAdpcmChannelInfoEPNS0_13DspAdpcmParamEPNS1_17DspAdpcmLoopParamEi
0x000000710135002c,U,000072,
0x0000007101350074,U,000080,_ZN2nn3atk6detail18StreamSoundRuntimeC1Ev
0x00000071013500c4,U,000004,_ZN2nn3atk6detail18StreamSoundRuntimeD2Ev
0x00000071013500c8,U,000460,_ZN2nn3atk6detail18StreamSoundRuntime10InitializeEiPPvPKvS3_m
0x0000007101350294,U,000016,
0x00000071013502a4,U,000184,_ZN2nn3atk6detail18StreamSoundRuntime17SetupStreamBufferEPKNS0_12SoundArchiveEPvm
0x000000710135035c,U,000080,_ZNK2nn3atk6detail18StreamSoundRuntime27GetRequiredStreamBufferSizeEPKNS0_12SoundArchiveE
0x00000071013503ac,U,000044,
0x00000071013503d8,U,000128,_ZN2nn3atk6detail18StreamSoundRuntime22SetupStreamCacheBufferEPKNS0_12SoundArchiveEPvm
0x0000007101350458,U,000252,
0x0000007101350554,U,000236,
0x0000007101350640,U,000056,_ZN2nn3atk6detail18StreamSoundRuntime21GetRequiredMemorySizeERKNS0_12SoundArchive22SoundArchivePlayerInfoEi
0x0000007101350678,U,000060,
0x00000071013506b4,U,000044,_ZN2nn3atk6detail16WaveSoundRuntime14SetupUserParamEPPvm
0x00000071013506e0,U,000004,_ZN2nn3atk6detail18StreamSoundRuntime6UpdateEv
0x00000071013506e4,U,000336,_ZN2nn3atk6detail20SoundInstanceManagerINS1_11StreamSoundEE16SortPriorityListEv
0x0000007101350834,U,000092,_ZN2nn3atk6detail18StreamSoundRuntime10AllocSoundEjiiPNS1_10BasicSound11AmbientInfoE
0x0000007101350890,U,001948,
0x000000710135102c,U,000004,j__ZdlPv_1379
0x0000007101351030,U,000192,
0x00000071013510f0,U,000372,
0x0000007101351264,U,000032,_ZN2nn3atk6detail6driver13StreamChannel16AppendWaveBufferEPNS0_10WaveBufferEb
0x0000007101351284,U,000044,_ZN2nn3atk6detail14CommandManagerC2Ev
0x00000071013512b0,U,000072,_ZN2nn3atk6detail14CommandManagerD2Ev
0x00000071013512f8,U,000072,_ZN2nn3atk6detail14CommandManager8FinalizeEv
0x0000007101351340,U,000148,_ZN2nn3atk6detail14CommandManager10InitializeEPvmPFvPNS1_7CommandEE
0x00000071013513d4,U,000556,_ZN2nn3atk6detail14CommandManager11AllocMemoryEmb
0x0000007101351600,U,000116,_ZN2nn3atk6detail14CommandManager16RecvCommandReplyEv
0x0000007101351674,U,000204,_ZN2nn3atk6detail14CommandManager14ProcessCommandEv
0x0000007101351740,U,000036,_ZN2nn3atk6detail14CommandManager11PushCommandEPNS1_7CommandE
0x0000007101351764,U,000232,_ZN2nn3atk6detail14CommandManager12FlushCommandEb
0x000000710135184c,U,000248,_ZN2nn3atk6detail14CommandManager12FlushCommandEbb
0x0000007101351944,U,000048,_ZNK2nn3atk6detail14CommandManager15IsFinishCommandEj
0x0000007101351974,U,000040,_ZN2nn3atk6detail14CommandManager16WaitCommandReplyEj
0x000000710135199c,U,002364,_ZN2nn3atk6detail13DriverCommand18ProcessCommandListEPNS1_7CommandE
0x00000071013522d8,U,000116,_ZN2nn3atk6detail13DriverCommand11GetInstanceEv
0x000000710135234c,U,000116,_ZN2nn3atk6detail13DriverCommand24GetInstanceForTaskThreadEv
0x00000071013523c0,U,000052,
0x00000071013523f4,U,000020,
0x0000007101352408,U,000284,_ZN2nn3atk6detail6driver11SoundThread11GetInstanceEv
0x0000007101352524,U,000084,
0x0000007101352578,U,000132,
0x00000071013525fc,U,000084,
0x0000007101352650,U,000076,
0x000000710135269c,U,000104,_ZN2nn3atk6detail6driver11SoundThread8FinalizeEv
0x0000007101352704,U,000060,
0x0000007101352740,U,000004,nullsub_6159
0x0000007101352744,U,000084,_ZN2nn3atk6detail6driver11SoundThread30RegisterSoundFrameUserCallbackEPFvmEm
0x0000007101352798,U,000068,_ZN2nn3atk6detail6driver11SoundThread27ClearSoundFrameUserCallbackEv
0x00000071013527dc,U,000088,_ZN2nn3atk6detail6driver11SoundThread26RegisterSoundFrameCallbackEPNS3_18SoundFrameCallbackE
0x0000007101352834,U,000100,_ZN2nn3atk6detail6driver11SoundThread28UnregisterSoundFrameCallbackEPNS3_18SoundFrameCallbackE
0x0000007101352898,U,000036,_ZN2nn3atk6detail6driver11SoundThread22RegisterPlayerCallbackEPNS3_14PlayerCallbackE
0x00000071013528bc,U,000048,
0x00000071013528ec,U,000008,_ZN2nn3atk6detail6driver15HardwareManager17LockEffectAuxListEv
0x00000071013528f4,U,000008,_ZN2nn3atk6detail6driver15HardwareManager19UnlockEffectAuxListEv
0x00000071013528fc,U,000636,_ZN2nn3atk6detail6driver11SoundThread12FrameProcessENS0_10UpdateTypeE
0x0000007101352b78,U,000604,
0x0000007101352dd4,U,000020,_ZN2nn3atk11SoundSystem20SuspendAudioRendererENS_8TimeSpanE
0x0000007101352de8,U,000508,
0x0000007101352fe4,U,000092,
0x0000007101353040,U,000080,_ZN2nn3atk6detail4TaskC2Ev
0x0000007101353090,U,000020,_ZN2nn3atk6detail4TaskD2Ev
0x00000071013530a4,U,000052,
0x00000071013530d8,U,000176,_ZN2nn3atk6detail11TaskManager11GetInstanceEv
0x0000007101353188,U,000048,_ZN2nn3atk6detail11TaskManagerD2Ev
0x00000071013531b8,U,000012,
0x00000071013531c4,U,000044,
0x00000071013531f0,U,000128,_ZN2nn3atk6detail11TaskManager10AppendTaskEPNS1_4TaskENS2_12TaskPriorityE
0x0000007101353270,U,000184,_ZN2nn3atk6detail11TaskManager7PopTaskEv
0x0000007101353328,U,000140,_ZN2nn3atk6detail11TaskManager8PeekTaskEv
0x00000071013533b4,U,000112,_ZN2nn3atk6detail11TaskManager11ExecuteTaskEv
0x0000007101353424,U,000004,
0x0000007101353428,U,000360,
0x0000007101353590,U,000004,nullsub_4908
0x0000007101353594,U,000084,_ZN2nn3atk6detail11TaskManager8WaitTaskEv
0x00000071013535e8,U,000020,_ZN2nn3atk6detail11TaskManager14CancelWaitTaskEv
0x00000071013535fc,U,000112,_ZN2nn3atk6detail10TaskThreadD2Ev
0x000000710135366c,U,000076,_ZN2nn3atk6detail10TaskThread7DestroyEv
0x00000071013536b8,U,000120,
0x0000007101353730,U,000208,_ZN2nn3atk6detail10TaskThread6CreateEiPvmij
0x0000007101353800,U,000100,_ZN2nn3atk6detail10TaskThread3RunEPv
0x0000007101353864,U,000156,_ZN2nn3atk6detail10TaskThread11GetInstanceEv
0x0000007101353900,U,000040,_ZN2nn3atk6detail10CurveAdshrC2Ev
0x0000007101353928,U,000048,_ZN2nn3atk6detail10CurveAdshr10InitializeEf
0x0000007101353958,U,000020,
0x000000710135396c,U,000020,
0x0000007101353980,U,000120,_ZN2nn3atk6detail10CurveAdshr8SetDecayEi
0x00000071013539f8,U,000008,
0x0000007101353a00,U,000120,_ZN2nn3atk6detail10CurveAdshr10SetReleaseEi
0x0000007101353a78,U,000020,_ZN2nn3atk6detail10CurveAdshr5ResetEf
0x0000007101353a8c,U,000044,_ZNK2nn3atk6detail10CurveAdshr8GetValueEv
0x0000007101353ab8,U,000236,
0x0000007101353ba4,U,000100,_ZN2nn3atk6detail8CurveLfo20InitializeCurveTableEv
0x0000007101353c08,U,000060,
0x0000007101353c44,U,000044,
0x0000007101353c70,U,000004,nullsub_5579
0x0000007101353c74,U,000024,
0x0000007101353c8c,U,000040,
0x0000007101353cb4,U,000028,_ZN2nn3atk6detail13CurveLfoParam10InitializeEv
0x0000007101353cd0,U,000020,
0x0000007101353ce4,U,000160,_ZN2nn3atk6detail8CurveLfo6UpdateEi
0x0000007101353d84,U,000156,_ZNK2nn3atk6detail8CurveLfo8GetValueEv
0x0000007101353e20,U,000016,_ZN2nn3atk6detail9FrameHeapC2Ev
0x0000007101353e30,U,000068,_ZN2nn3atk6detail9FrameHeap7DestroyEv
0x0000007101353e74,U,000068,
0x0000007101353eb8,U,000204,_ZN2nn3atk6detail9FrameHeap6CreateEPvm
0x0000007101353f84,U,000392,_ZN2nn3atk6detail9FrameHeap12ClearSectionEv
0x000000710135410c,U,000116,_ZN2nn3atk6detail9FrameHeap5ClearEv
0x0000007101354180,U,000148,
0x0000007101354214,U,000340,_ZN2nn3atk6detail9FrameHeap15ProcessCallbackEi
0x0000007101354368,U,000024,
0x0000007101354380,U,000012,
0x000000710135438c,U,000084,
0x00000071013543e0,U,000084,
0x0000007101354434,U,000004,nullsub_4909
0x0000007101354438,U,000004,j__ZdlPv_1380
0x000000710135443c,U,000016,
0x000000710135444c,U,000008,
0x0000007101354454,U,000008,
0x000000710135445c,U,000008,
0x0000007101354464,U,000008,
0x000000710135446c,U,000008,
0x0000007101354474,U,000008,
0x000000710135447c,U,000008,
0x0000007101354484,U,000004,nullsub_4910
0x0000007101354488,U,000004,nullsub_4911
0x000000710135448c,U,000004,nullsub_4912
0x0000007101354490,U,000008,
0x0000007101354498,U,000008,
0x00000071013544a0,U,000008,
0x00000071013544a8,U,000008,
0x00000071013544b0,U,000112,
0x0000007101354520,U,000376,
0x0000007101354698,U,000156,
0x0000007101354734,U,000092,
0x0000007101354790,U,000252,
0x000000710135488c,U,000064,
0x00000071013548cc,U,000040,
0x00000071013548f4,U,000292,
0x0000007101354a18,U,000180,_ZN2nn3atk6detail4Util22GetWaveFileOfWaveSoundEPKvjRKNS0_12SoundArchiveERKNS1_18SoundArchiveLoaderE
0x0000007101354acc,U,000104,_ZN2nn3atk6detail4Util15GetByteBySampleEmNS0_12SampleFormatE
0x0000007101354b34,U,000008,_ZN2nn3atk6detail4Util19IsValidMemoryForDspEPKvm
0x0000007101354b3c,U,000080,_ZN2nn3atk6detail4Util13WarningLogger3LogEiii
0x0000007101354b8c,U,000040,_ZN2nn3atk6detail4Util13WarningLogger10SwapBufferEv
0x0000007101354bb4,U,000036,_ZN2nn3atk6detail4Util13WarningLogger5PrintEv
0x0000007101354bd8,U,000344,
0x0000007101354d30,U,000036,_ZN2nn3atk11SoundSystem30GetRequiredEffectAuxBufferSizeEPKNS0_9EffectAuxE
0x0000007101354d54,U,000312,
0x0000007101354e8c,U,001084,_ZN2nn3atk6detail6driver7Channel6UpdateEb
0x00000071013552c8,U,000056,_ZN2nn3atk6detail6driver7Channel4StopEv
0x0000007101355300,U,000028,_ZN2nn3atk6detail6driver7Channel11UpdateSweepEi
0x000000710135531c,U,000172,
0x00000071013553c8,U,000580,_ZN2nn3atk6detail6driver7Channel16AppendWaveBufferERKNS1_8WaveInfoEl
0x000000710135560c,U,000076,_ZN2nn3atk6detail6driver7Channel7ReleaseEv
0x0000007101355658,U,000084,_ZN2nn3atk6detail6driver7Channel7NoteOffEv
0x00000071013556ac,U,000024,_ZN2nn3atk6detail6driver7Channel13SetSweepParamEfib
0x00000071013556c4,U,000012,
0x00000071013556d0,U,000104,
0x0000007101355738,U,000144,
0x00000071013557c8,U,000048,_ZN2nn3atk6detail6driver7Channel19CallChannelCallbackENS3_21ChannelCallbackStatusE
0x00000071013557f8,U,000180,_ZN2nn3atk6detail6driver7Channel12AllocChannelEiiPFvPS3_NS3_21ChannelCallbackStatusEPvES6_
0x00000071013558ac,U,000036,
0x00000071013558d0,U,000008,
0x00000071013558d8,U,000392,
0x0000007101355a60,U,000004,j__ZdlPv_1381
0x0000007101355a64,U,000096,
0x0000007101355ac4,U,000024,_ZN2nn3atk6detail6driver14ChannelManager18GetRequiredMemSizeEi
0x0000007101355adc,U,000064,_ZN2nn3atk6detail6driver14ChannelManager10InitializeEPvm
0x0000007101355b1c,U,000176,_ZN2nn3atk6detail6driver14ChannelManager8FinalizeEv
0x0000007101355bcc,U,000116,_ZN2nn3atk6detail6driver14ChannelManager4FreeEPNS2_7ChannelE
0x0000007101355c40,U,000084,_ZN2nn3atk6detail6driver14ChannelManager5AllocEv
0x0000007101355c94,U,000172,_ZN2nn3atk6detail6driver14ChannelManager16UpdateAllChannelEv
0x0000007101355d40,U,000204,
0x0000007101355e0c,U,000036,_ZN2nn3atk6detail13LowLevelVoice17FreeAllWaveBufferEv
0x0000007101355e30,U,000008,
0x0000007101355e38,U,000044,
0x0000007101355e64,U,000276,_ZN2nn3atk6detail13LowLevelVoice11UpdateStateENS0_10OutputModeE
0x0000007101355f78,U,000084,_ZN2nn3atk6detail13LowLevelVoice11SetPriorityEi
0x0000007101355fcc,U,000244,
0x00000071013560c0,U,000100,_ZN2nn3atk6detail13LowLevelVoice8SetStateENS1_10VoiceStateE
0x0000007101356124,U,000060,_ZNK2nn3atk6detail13LowLevelVoice15UpdateVoiceInfoEPNS1_9VoiceInfoE
0x0000007101356160,U,000268,
0x000000710135626c,U,000188,_ZN2nn3atk6detail13LowLevelVoice19UpdateLowPassFilterERKNS1_10VoiceParamE
0x0000007101356328,U,000244,
0x000000710135641c,U,000348,_ZN2nn3atk6detail13LowLevelVoice27UpdateWaveBufferOnStopStateENS0_10OutputModeE
0x0000007101356578,U,001576,_ZN2nn3atk6detail13LowLevelVoice23UpdateMixVolumeOnSubMixERKNS0_9OutputMixENS0_10OutputModeE
0x0000007101356ba0,U,000444,_ZN2nn3atk6detail13LowLevelVoice25UpdateMixVolumeOnFinalMixERKNS0_9OutputMixENS0_10OutputModeE
0x0000007101356d5c,U,000016,_ZN2nn3atk6detail22LowLevelVoiceAllocatorC2Ev
0x0000007101356d6c,U,000024,_ZN2nn3atk6detail22LowLevelVoiceAllocator18GetRequiredMemSizeEi
0x0000007101356d84,U,000228,
0x0000007101356e68,U,000028,_ZN2nn3atk6detail22LowLevelVoiceAllocator8FinalizeEv
0x0000007101356e84,U,000180,
0x0000007101356f38,U,000108,
0x0000007101356fa4,U,000200,_ZN2nn3atk6detail22LowLevelVoiceAllocator9FreeVoiceEPNS1_13LowLevelVoiceE
0x000000710135706c,U,000124,
0x00000071013570e8,U,000096,_ZN2nn3atk6detail6driver10MultiVoiceD2Ev
0x0000007101357148,U,000292,
0x000000710135726c,U,000112,_ZN2nn3atk6detail6driver10MultiVoice4FreeEv
0x00000071013572dc,U,000028,_ZN2nn3atk6detail6driver10MultiVoice5StartEv
0x00000071013572f8,U,000112,_ZN2nn3atk6detail6driver10MultiVoice4StopEv
0x0000007101357368,U,000296,
0x0000007101357490,U,000036,_ZN2nn3atk6detail6driver10MultiVoice5PauseEb
0x00000071013574b4,U,000548,
0x00000071013576d8,U,000164,_ZN2nn3atk6detail6driver10MultiVoice16CalcBiquadFilterEv
0x000000710135777c,U,000652,
0x0000007101357a08,U,000048,_ZN2nn3atk6detail6driver10MultiVoice15SetSampleFormatENS0_12SampleFormatE
0x0000007101357a38,U,000100,
0x0000007101357a9c,U,000040,_ZN2nn3atk6detail6driver10MultiVoice9SetVolumeEf
0x0000007101357ac4,U,000032,_ZN2nn3atk6detail6driver10MultiVoice8SetPitchEf
0x0000007101357ae4,U,000032,_ZN2nn3atk6detail6driver10MultiVoice10SetPanModeENS0_7PanModeE
0x0000007101357b04,U,000032,_ZN2nn3atk6detail6driver10MultiVoice11SetPanCurveENS0_8PanCurveE
0x0000007101357b24,U,000032,_ZN2nn3atk6detail6driver10MultiVoice10SetLpfFreqEf
0x0000007101357b44,U,000088,_ZN2nn3atk6detail6driver10MultiVoice15SetBiquadFilterEif
0x0000007101357b9c,U,000104,_ZN2nn3atk6detail6driver10MultiVoice11SetPriorityEi
0x0000007101357c04,U,000032,_ZN2nn3atk6detail6driver10MultiVoice13SetOutputLineEj
0x0000007101357c24,U,000664,
0x0000007101357ebc,U,000008,
0x0000007101357ec4,U,000044,_ZN2nn3atk6detail6driver10MultiVoice14SetSubMixIndexEi
0x0000007101357ef0,U,000836,
0x0000007101358234,U,000532,_ZN2nn3atk6detail6driver10MultiVoice11CalcMixImplEPNS0_9OutputMixEjRKNS1_11OutputParamERKNS3_12PreMixVolumeE
0x0000007101358448,U,000024,
0x0000007101358460,U,000008,
0x0000007101358468,U,000100,
0x00000071013584cc,U,000068,_ZN2nn3atk6detail6driver10MultiVoice16AppendWaveBufferEiPNS0_10WaveBufferEb
0x0000007101358510,U,000044,_ZN2nn3atk6detail6driver10MultiVoice13SetAdpcmParamEiRKNS_5audio14AdpcmParameterE
0x000000710135853c,U,000128,_ZN2nn3atk6detail6driver10MultiVoice20CalcOffsetAdpcmParamEPNS0_12AdpcmContextERKNS_5audio14AdpcmParameterElPKv
0x00000071013585bc,U,000092,
0x0000007101358618,U,000012,
0x0000007101358624,U,000164,
0x00000071013586c8,U,000172,_ZN2nn3atk6detail6driver17MultiVoiceManager8FinalizeEv
0x0000007101358774,U,000364,
0x00000071013588e0,U,000084,_ZN2nn3atk6detail6driver17MultiVoiceManager9FreeVoiceEPNS2_10MultiVoiceE
0x0000007101358934,U,000064,_ZN2nn3atk6detail6driver17MultiVoiceManager20UpdateAllVoiceStatusEv
0x0000007101358974,U,000072,_ZN2nn3atk6detail6driver17MultiVoiceManager27UpdateAudioFrameVoiceStatusEv
0x00000071013589bc,U,000112,_ZN2nn3atk6detail6driver17MultiVoiceManager15UpdateAllVoicesEv
0x0000007101358a2c,U,000128,
0x0000007101358aac,U,000132,
0x0000007101358b30,U,000056,_ZN2nn3atk6detail6driver17MultiVoiceManager19UpdateAllVoicesSyncEj
0x0000007101358b68,U,000096,_ZNK2nn3atk6detail6driver17MultiVoiceManager13GetVoiceCountEv
0x0000007101358bc8,U,000012,
0x0000007101358bd4,U,000004,nullsub_4913
0x0000007101358bd8,U,000092,
0x0000007101358c34,U,000188,
0x0000007101358cf0,U,000352,
0x0000007101358e50,U,000220,
0x0000007101358f2c,U,000112,
0x0000007101358f9c,U,000332,
0x00000071013590e8,U,000216,
0x00000071013591c0,U,000120,
0x0000007101359238,U,000008,
0x0000007101359240,U,000020,
0x0000007101359254,U,000032,_ZN2nn3atk6detail5Voice15SetBiquadFilterEbPKNS0_24BiquadFilterCoefficientsE
0x0000007101359274,U,000260,
0x0000007101359378,U,000108,
0x00000071013593e4,U,000236,_ZN2nn3atk6detail19VirtualVoiceManager15UpdateVoiceInfoEv
0x00000071013594d0,U,000052,_ZNK2nn3atk6detail19VirtualVoiceManager31GetUnreleasedLowLevelVoiceCountEv
0x0000007101359504,U,000116,_ZN2nn3atk6detail20LowLevelVoiceCommand11GetInstanceEv
0x0000007101359578,U,000168,_ZN2nn3atk6detail20LowLevelVoiceCommand10InitializeEPvmS3_mi
0x0000007101359620,U,000708,
0x00000071013598e4,U,000008,
0x00000071013598ec,U,000116,_ZN2nn3atk6detail17VoiceReplyCommand11GetInstanceEv
0x0000007101359960,U,000016,
0x0000007101359970,U,000080,
0x00000071013599c0,U,000064,
0x0000007101359a00,U,000156,_ZN2nn3atk6detail9WaveSound8FinalizeEv
0x0000007101359a9c,U,000236,
0x0000007101359b88,U,000192,
0x0000007101359c48,U,000112,_ZN2nn3atk6detail9WaveSound18SetChannelPriorityEi
0x0000007101359cb8,U,000124,
0x0000007101359d34,U,000180,
0x0000007101359de8,U,000016,
0x0000007101359df8,U,000004,nullsub_4914
0x0000007101359dfc,U,000084,_ZNK2nn3atk6detail9WaveSound21GetPlaySamplePositionEb
0x0000007101359e50,U,000084,_ZNK2nn3atk6detail9WaveSound18GetRuntimeTypeInfoEv
0x0000007101359ea4,U,000076,
0x0000007101359ef0,U,000056,
0x0000007101359f28,U,000048,
0x0000007101359f58,U,000008,
0x0000007101359f60,U,000004,nullsub_4915
0x0000007101359f64,U,000112,_ZN2nn3atk6detail19WaveSoundFileReaderC2EPKv
0x0000007101359fd4,U,000212,_ZNK2nn3atk6detail19WaveSoundFileReader17ReadWaveSoundInfoEPNS1_13WaveSoundInfoEj
0x000000710135a0a8,U,000208,_ZNK2nn3atk6detail19WaveSoundFileReader12ReadNoteInfoEPNS1_17WaveSoundNoteInfoEjj
0x000000710135a178,U,000128,
0x000000710135a1f8,U,000084,
0x000000710135a24c,U,000092,_ZThn176_N2nn3atk6detail6driver15WaveSoundPlayerD1Ev
0x000000710135a2a8,U,000092,
0x000000710135a304,U,000092,
0x000000710135a360,U,000100,
0x000000710135a3c4,U,000100,
0x000000710135a428,U,000140,
0x000000710135a4b4,U,000252,_ZN2nn3atk6detail6driver15WaveSoundPlayer8FinalizeEv
0x000000710135a5b0,U,000252,
0x000000710135a6ac,U,000152,
0x000000710135a744,U,000012,
0x000000710135a750,U,000072,_ZN2nn3atk6detail6driver15WaveSoundPlayer12FinishPlayerEv
0x000000710135a798,U,000064,_ZN2nn3atk6detail6driver15WaveSoundPlayer5PauseEb
0x000000710135a7d8,U,000008,
0x000000710135a7e0,U,000012,
0x000000710135a7ec,U,000100,
0x000000710135a850,U,000096,
0x000000710135a8b0,U,000020,
0x000000710135a8c4,U,000416,
0x000000710135aa64,U,000428,
0x000000710135ac10,U,000536,
0x000000710135ae28,U,000008,
0x000000710135ae30,U,000004,
0x000000710135ae34,U,000016,
0x000000710135ae44,U,000012,
0x000000710135ae50,U,000008,
0x000000710135ae58,U,000020,_ZThn200_N2nn3atk6detail6driver15WaveSoundPlayer47OnUpdateFrameSoundThreadWithAudioFrameFrequencyEv
0x000000710135ae6c,U,000012,
0x000000710135ae78,U,000068,_ZN2nn3atk6detail16WaveSoundRuntimeC1Ev
0x000000710135aebc,U,000004,nullsub_4916
0x000000710135aec0,U,000580,_ZN2nn3atk6detail20SequenceSoundRuntime10InitializeEiPPvPKv
0x000000710135b104,U,000228,
0x000000710135b1e8,U,000228,
0x000000710135b2cc,U,000048,
0x000000710135b2fc,U,000044,_ZN2nn3atk6detail18StreamSoundRuntime14SetupUserParamEPPvm_0
0x000000710135b328,U,000004,_ZN2nn3atk6detail16WaveSoundRuntime6UpdateEv
0x000000710135b32c,U,000336,_ZN2nn3atk6detail20SoundInstanceManagerINS1_9WaveSoundEE16SortPriorityListEv
0x000000710135b47c,U,000092,_ZN2nn3atk6detail16WaveSoundRuntime10AllocSoundEjiiPNS1_10BasicSound11AmbientInfoE
0x000000710135b4d8,U,000720,
0x000000710135b7a8,U,000004,j__ZdlPv_1382
0x000000710135b7ac,U,000176,
0x000000710135b85c,U,000372,
0x000000710135b9d0,U,000084,_ZN2nn3atk9EffectAuxC2Ev
0x000000710135ba24,U,000004,nullsub_4917
0x000000710135ba28,U,000004,j__ZdlPv_1383
0x000000710135ba2c,U,000008,
0x000000710135ba34,U,000004,nullsub_4918
0x000000710135ba38,U,000004,nullsub_4919
0x000000710135ba3c,U,000036,
0x000000710135ba60,U,000228,
0x000000710135bb44,U,000228,
0x000000710135bc28,U,000148,
0x000000710135bcbc,U,000108,
0x000000710135bd28,U,000108,
0x000000710135bd94,U,000056,
0x000000710135bdcc,U,000028,_ZN2nn3nex13SystemSetting8SetValueEj
0x000000710135bde8,U,000008,_ZNK2nn3atk9EffectAux11IsRemovableEv
0x000000710135bdf0,U,000088,_ZN2nn3atk9EffectAux10SetEnabledEb
0x000000710135be48,U,000008,
0x000000710135be50,U,000188,
0x000000710135bf0c,U,000008,
0x000000710135bf14,U,000124,_ZN2nn3atk6detail3fnd13FrameHeapImpl6CreateEPvmt
0x000000710135bf90,U,000036,_ZN2nn3atk6detail3fnd13FrameHeapImpl7DestroyEv
0x000000710135bfb4,U,000200,_ZN2nn3atk6detail3fnd13FrameHeapImpl5AllocEmi
0x000000710135c07c,U,000132,_ZN2nn3atk6detail3fnd13FrameHeapImpl4FreeEi
